idx,seed,dataset,accuracy_fp32,accuracy_esp,key,espdl_size_bytes,torch_size_bytes,edgegpu_latency,edgegpu_energy,raspi4_latency,edgetpu_latency,pixel3_latency,eyeriss_latency,eyeriss_energy,eyeriss_arithmetic_intensity,fpga_latency,fpga_energy,average_hw_metric,arch_index,flop,test_acc,arch_0,arch_1,arch_2,arch_3,arch_4,arch_5
9050,888,cifar10,90.57,88.31,200,726656,2954406,6.6581010818481445,30.50298042297363,42.57030124004814,1.561163928003225,19.1957,7.823540000000004,1.5602823165,14.084950458399808,4.98256,34.87792,549618640.7175891,9050,82.49409,90.57,avg_pool_3x3,nor_conv_3x3,nor_conv_1x1,nor_conv_3x3,skip_connect,avg_pool_3x3
3781,888,cifar10,85.74,82.84,200,740704,2718507,4.333386421203613,20.607419126033783,37.4665969000489,-1.0,16.1939,6.103220000000002,1.2512117884999998,18.66852444337987,4.05776,28.40432,-47687804.58316123,3781,78.56193,85.77,avg_pool_3x3,none,nor_conv_3x3,none,none,nor_conv_3x3
4641,888,cifar10,93.57,93.03,200,850512,3371113,6.405401229858398,29.18727827072144,45.24066956000752,0.972893436002778,17.2695,5.365940000000004,1.0671321725,21.84376885617477,5.19376,36.35632,153652566.46309134,4641,90.35841,93.57,nor_conv_1x1,nor_conv_1x1,nor_conv_3x3,nor_conv_1x1,none,nor_conv_3x3
9322,888,cifar10,89.87,82.95,200,503632,1895141,5.656590461730957,25.77142614364624,33.25488255999517,-1.0,14.003,7.823540000000004,1.5248928765,8.04259628308237,4.13456,28.941919999999996,-96910085.52692524,9322,47.10465,89.87,avg_pool_3x3,none,avg_pool_3x3,nor_conv_3x3,avg_pool_3x3,nor_conv_1x1
9869,888,cifar10,92.69,92.35,200,735504,3135542,6.710872650146484,28.089475955963135,39.87223678006558,1.1586008710000897,16.7065,5.120180000000002,1.0358844445000002,23.09419838304203,4.67856,32.74992,118231050.13785322,9869,86.42625,92.68,nor_conv_1x1,skip_connect,nor_conv_3x3,nor_conv_3x3,nor_conv_1x1,skip_connect
3832,888,cifar10,93.08,91.03,200,583792,2305147,6.873645782470703,30.90047461509705,30.834892640050384,1.1654794040005072,12.3363,5.365940000000003,1.0317427325,13.288519297119164,4.34576,30.420320000000004,68917737.43737599,3832,54.96897,93.07,nor_conv_3x3,none,nor_conv_1x1,nor_conv_1x1,avg_pool_3x3,nor_conv_1x1
9990,888,cifar10,88.96,86.72,200,285600,985781,4.790916442871094,21.094405097961427,10.186442300037015,0.8903129399986938,4.8581,3.645620000000001,0.6872827644999999,6.289297634665844,2.57296,18.01072,516997.57253683,9990,15.64737,88.97,skip_connect,skip_connect,nor_conv_1x1,none,avg_pool_3x3,nor_conv_1x1
5456,888,cifar10,91.99,91.91,200,488688,1851691,2.7457475662231445,12.528846144676208,18.666455560014583,0.4835438830014027,6.4525,4.8744200000000015,0.9692472765,14.069085832664296,3.31536,23.20752,728306.8827405431,5456,47.10465,92.01,skip_connect,avg_pool_3x3,nor_conv_1x1,none,nor_conv_3x3,none
6194,888,cifar10,79.36,56.55,200,701504,2705067,2.8972244262695312,13.611160354614258,9.528014219977194,0.7111748480019742,2.64374,6.103220000000002,1.2512117885,18.66852444337987,4.05776,28.40432,621778.1004660715,6194,78.56193,79.35,skip_connect,nor_conv_3x3,nor_conv_3x3,avg_pool_3x3,skip_connect,none
3396,888,cifar10,75.32,23.18,200,209248,747484,4.722018241882324,21.637861590385437,8.033221139994566,0.9604724700002408,4.218859999999999,3.3998600000000003,0.6560350365000001,5.5954684920829,2.05776,14.40432,219880.7989462735,3396,11.71521,75.31,avg_pool_3x3,skip_connect,skip_connect,skip_connect,nor_conv_1x1,skip_connect
3072,888,cifar10,88.57,85.18,200,273568,991019,2.8246355056762695,12.289989085197448,15.003089380043091,-1.0,3.83698,3.645620000000001,0.6872827644999999,6.289297634665844,2.57296,18.01072,-232035.85744465917,3072,15.64737,88.56,skip_connect,none,nor_conv_1x1,avg_pool_3x3,nor_conv_1x1,none
7895,888,cifar10,91.96,91.35,200,725776,2712821,4.048299789428711,19.37516279220581,37.21808403999603,0.9818910480025806,16.4559,6.103220000000002,1.2512117884999998,18.66852444337987,4.05776,28.40432,41516198.941216275,7895,78.56193,91.96,skip_connect,none,nor_conv_3x3,avg_pool_3x3,none,nor_conv_3x3
5378,888,cifar10,91.31,91.01,200,756704,2941363,3.2029247283935547,14.675801105499268,22.358753160006017,0.5215487469977234,8.69723,6.348980000000003,1.2824595165,17.923772231415303,4.57296,32.01072,5682146.955740535,5378,82.49409,91.34,nor_conv_3x3,nor_conv_3x3,avg_pool_3x3,none,nor_conv_1x1,none
8727,888,cifar10,75.39,14.07,200,539264,2083317,5.993900299072266,27.074447650909427,27.116168799984735,-1.0,10.507,5.120180000000001,1.0004950044999998,13.63768779714061,3.83056,26.813920000000003,-24327580.206217416,8727,51.03681,75.39,none,none,nor_conv_1x1,avg_pool_3x3,nor_conv_1x1,nor_conv_3x3
8900,888,cifar10,92.89,92.09,200,758496,2936373,5.683078765869141,26.252035179138183,42.29296446006629,1.241989841000759,17.4443,6.348980000000003,1.2824595165,17.923772231415303,4.57296,32.01072,162939672.63858905,8900,82.49409,92.89,nor_conv_3x3,none,skip_connect,avg_pool_3x3,nor_conv_3x3,nor_conv_1x1
8463,888,cifar10,92.8,92.19,200,955440,3814438,6.012859344482422,28.543043308258056,57.51581830001669,1.6278266510053072,25.1484,9.05234,1.8422468285,16.964481165558244,5.72496,40.07472,1546104223.2611058,8463,113.95137,92.82,nor_conv_3x3,avg_pool_3x3,skip_connect,avg_pool_3x3,nor_conv_3x3,nor_conv_3x3
8624,888,cifar10,93.1,92.72,200,1014128,4002877,6.170892715454102,27.5612638314565,47.088634459942114,1.092760889994679,22.4185,6.348980000000003,1.3178489564999998,25.612956534888895,5.42096,37.94672,337687477.93301517,8624,117.88353,93.08,nor_conv_1x1,nor_conv_3x3,nor_conv_3x3,none,skip_connect,nor_conv_3x3
2971,888,cifar10,92.3,92.17,200,731104,2910617,3.457460403442383,15.510167369842527,19.70115992000501,0.5908052400009183,7.509939999999999,4.874420000000002,1.0046367165,24.63910533031311,4.16336,29.14352,2785250.529880995,2971,82.49409,92.32,skip_connect,nor_conv_1x1,nor_conv_3x3,nor_conv_3x3,skip_connect,none
8135,888,cifar10,94.12,94.06,200,989200,4020334,6.504297256469727,30.21246075630188,58.647136599975056,1.4776693650055677,24.3451,7.823540000000004,1.5956717564999998,20.127304633717245,5.83056,40.81392,1231650730.446797,8135,117.88353,94.12,nor_conv_3x3,nor_conv_3x3,avg_pool_3x3,skip_connect,nor_conv_1x1,nor_conv_3x3
8962,888,cifar10,87.9,85.93,200,235360,779757,5.346713066101074,23.33305582046509,10.579368960025022,1.296351382996363,5.13273,4.874420000000002,0.9338578365,3.4990663350154834,2.46736,17.271520000000002,1703555.2008928054,8962,11.71521,87.93,nor_conv_1x1,avg_pool_3x3,avg_pool_3x3,none,skip_connect,skip_connect
8045,888,cifar10,91.38,90.74,200,531872,2101101,3.765854835510254,17.083800461292267,23.7778354799957,-1.0,10.6147,6.594740000000003,1.2783178045,10.214029718600305,4.24016,29.681120000000004,-17227694.14295141,8045,51.03681,91.37,avg_pool_3x3,avg_pool_3x3,nor_conv_1x1,nor_conv_1x1,nor_conv_3x3,none
1064,888,cifar10,86.64,9.89,200,561648,2062681,4.423775672912598,20.269740133285524,25.157655799994245,-1.0,9.62711,3.645620000000001,0.7226722045,20.513714983022073,3.42096,23.94672,-4687207.32421795,1064,51.03681,86.65,nor_conv_1x1,none,none,none,nor_conv_1x1,nor_conv_3x3
9193,888,cifar10,92.22,91.31,200,717408,2755237,6.175355911254883,28.36958505630493,44.18542899991735,1.712157329006004,19.9537,9.05234,1.8068573885,11.695887305390931,4.87696,34.138720000000006,720182096.3514138,9193,78.56193,92.22,nor_conv_3x3,none,avg_pool_3x3,avg_pool_3x3,nor_conv_3x3,avg_pool_3x3
9466,888,cifar10,87.77,78.61,200,446736,1839086,5.571126937866211,25.382054328918457,26.418335440102965,1.1687996399996337,9.09077,4.874420000000002,0.9692472765000002,14.069085832664296,3.31536,23.20752,14428891.77477997,9466,47.10465,87.77,skip_connect,nor_conv_1x1,nor_conv_3x3,skip_connect,avg_pool_3x3,skip_connect
7533,888,cifar10,86.8,84.46,200,228192,762101,3.970499038696289,17.327257804870605,12.076699760000338,0.7438536199988448,3.94974,3.3998600000000003,0.6560350365000001,5.5954684920829,2.05776,14.40432,161381.8689468101,7533,11.71521,86.78,skip_connect,avg_pool_3x3,skip_connect,none,none,nor_conv_1x1
4426,888,cifar10,84.62,55.92,200,239568,803543,5.595617294311523,24.56475992202759,13.30224638004438,1.4842810049995023,5.29266,6.348980000000003,1.2116806365,2.545403624468115,2.87696,20.13872,6402262.175377146,4426,11.71521,84.64,skip_connect,nor_conv_1x1,avg_pool_3x3,none,avg_pool_3x3,avg_pool_3x3
3188,888,cifar10,90.17,82.76,200,476896,1862398,5.327134132385254,23.796308169364927,25.085340880032163,1.5138890170019297,11.144,6.348980000000003,1.2470700765,10.234587927941709,3.72496,26.07472,41256696.44267376,3188,47.10465,90.16,avg_pool_3x3,skip_connect,skip_connect,nor_conv_3x3,avg_pool_3x3,nor_conv_1x1
1994,888,cifar10,89.79,89.19,200,490416,1820113,4.341034889221191,19.39140285015106,22.653508680014056,0.7108532309994189,7.75629,3.3998600000000003,0.6914244764999999,22.498323538851867,2.90576,20.34032,1460815.1631113018,1994,47.10465,89.77,nor_conv_3x3,skip_connect,nor_conv_1x1,skip_connect,none,skip_connect
6912,888,cifar10,89.2,85.03,200,269216,1207724,6.399264335632324,27.926389560699462,12.628432839992456,1.032590982998954,4.612520000000001,3.8913800000000016,0.7185304925,6.793315189634498,3.08816,21.61712,2006353.0842121455,6912,19.57953,89.19,skip_connect,nor_conv_1x1,nor_conv_1x1,nor_conv_1x1,avg_pool_3x3,skip_connect
4245,888,cifar10,91.18,73.7,200,764048,2959629,6.447968482971191,32.52785167376201,40.698018280018005,-1.0,19.323,7.823540000000004,1.5602823165,14.084950458399808,4.98256,34.87792,-349893368.566097,4245,82.49409,91.18,none,nor_conv_1x1,avg_pool_3x3,avg_pool_3x3,nor_conv_3x3,nor_conv_3x3
3032,888,cifar10,75.53,63.21,200,286672,1015749,1.8437814712524416,7.95222948551178,5.374119219995919,0.6066264679975575,2.60421,5.120180000000001,0.9651055645,4.181177211239183,2.98256,20.87792,38303.58925571067,3032,15.64737,75.54,nor_conv_1x1,avg_pool_3x3,nor_conv_1x1,avg_pool_3x3,none,none
3106,888,cifar10,90.17,89.72,200,527312,2074675,5.667777061462402,25.533335661888124,29.257064720004564,1.1057133139984217,10.0003,5.120180000000001,1.0004950045,13.63768779714061,3.83056,26.813920000000003,24633683.98866328,3106,51.03681,90.17,avg_pool_3x3,none,nor_conv_1x1,skip_connect,nor_conv_3x3,nor_conv_1x1
1855,888,cifar10,79.23,35.28,200,227840,761251,4.062652587890625,17.67660140991211,7.856599480001023,-1.0,2.9273800000000003,3.3998600000000003,0.6560350365000001,5.5954684920829,2.05776,14.40432,-109193.73467052312,1855,11.71521,79.22,none,avg_pool_3x3,nor_conv_1x1,skip_connect,none,skip_connect
10159,888,cifar10,90.94,88.43,200,570640,2308935,6.574506759643555,29.95345279693603,33.74939939996693,1.1768368990015006,12.3067,5.365940000000004,1.0317427325,13.288519297119164,4.34576,30.420320000000004,70449960.58180447,10159,54.96897,90.93,nor_conv_1x1,none,nor_conv_1x1,avg_pool_3x3,nor_conv_1x1,nor_conv_3x3
8407,888,cifar10,75.59,17.88,200,444192,1622197,3.1527042388916016,14.180863666534425,21.41862295997271,-1.0,9.89329,4.628660000000002,0.9379995485,14.615637999956666,2.80016,19.60112,-2257562.8141845455,8407,43.17249,75.59,none,skip_connect,skip_connect,avg_pool_3x3,nor_conv_3x3,none
7290,888,cifar10,91.92,91.78,200,733600,2712693,4.661660194396973,21.774614768028258,38.130805140026496,-1.0,13.491700000000002,6.103220000000002,1.2512117884999998,18.66852444337987,4.05776,28.40432,-45961516.584159255,7290,78.56193,91.92,nor_conv_3x3,avg_pool_3x3,none,none,skip_connect,nor_conv_3x3
625,888,cifar10,90.85,90.54,200,524672,2050963,5.947370529174805,26.792904233932497,25.003788220055867,0.6930609840001125,9.71647,3.645620000000001,0.7226722045,20.513714983022073,3.42096,23.94672,5790783.745335721,625,51.03681,90.85,nor_conv_1x1,none,nor_conv_3x3,none,nor_conv_1x1,skip_connect
3695,888,cifar10,93.15,93.15,200,1065712,4231337,6.502561569213867,30.46450095176697,57.7846663800301,1.1468713780013786,23.2669,6.594740000000003,1.3490966845,24.379052645567025,5.93616,41.55312,670338832.0689034,3695,121.81569,93.13,nor_conv_3x3,nor_conv_3x3,nor_conv_1x1,nor_conv_3x3,none,nor_conv_1x1
6561,888,cifar10,89.07,88.64,200,273696,991339,2.8095197677612305,12.26074426651001,4.963696799968602,0.3950678490000427,2.20207,3.645620000000001,0.6872827644999999,6.289297634665844,2.57296,18.01072,17271.415811291303,6561,15.64737,89.07,skip_connect,avg_pool_3x3,nor_conv_1x1,none,nor_conv_1x1,none
7059,888,cifar10,92.07,91.42,200,768048,3184742,7.910833358764648,35.58292844772339,47.795334339971305,1.6549437249996115,14.7075,8.069300000000002,1.5915300444999998,13.82568704312304,5.49776,38.48432,889798794.2685456,7059,86.42625,92.07,nor_conv_3x3,nor_conv_3x3,nor_conv_1x1,nor_conv_1x1,avg_pool_3x3,avg_pool_3x3
2195,888,cifar10,77.15,21.26,200,219792,796496,5.3397417068481445,23.233216166496277,13.359297979986875,1.5279576999982964,7.50396,6.348980000000003,1.2116806365,2.545403624468115,2.87696,20.13872,8469794.5487954,2195,11.71521,77.15,skip_connect,avg_pool_3x3,avg_pool_3x3,skip_connect,nor_conv_1x1,avg_pool_3x3
5157,888,cifar10,88.67,10.12,200,546864,2057241,5.639009475708008,25.189455327987673,25.106742839998333,-1.0,9.83487,3.645620000000001,0.7226722045,20.513714983022073,3.42096,23.94672,-7569851.864307657,5157,51.03681,88.68,none,skip_connect,nor_conv_3x3,none,nor_conv_1x1,nor_conv_1x1
1468,888,cifar10,87.06,10.0,200,332992,1203481,7.865357398986816,29.54228239059448,9.485860600034355,-1.0,2.71595,2.416820000000001,0.4407076924999999,12.028393341589998,2.67856,18.74992,-320226.1181970039,1468,19.57953,87.05,none,nor_conv_1x1,nor_conv_1x1,none,none,nor_conv_1x1
9276,888,cifar10,88.84,85.3,200,238064,762101,5.044083595275879,22.209100069999693,7.794432340015192,0.7359828799962997,3.68689,3.399860000000001,0.6560350365000001,5.5954684920829,2.05776,14.40432,156639.4575153314,9276,11.71521,88.85,skip_connect,none,skip_connect,none,nor_conv_1x1,avg_pool_3x3
2271,888,cifar10,87.27,82.35,200,242656,809111,3.9146804809570312,18.616263027191163,10.783545740050611,1.0031910049983708,5.65446,6.348980000000003,1.2116806365,2.545403624468115,2.87696,20.13872,1986931.9407479565,2271,11.71521,87.26,nor_conv_1x1,avg_pool_3x3,none,avg_pool_3x3,avg_pool_3x3,none
6417,888,cifar10,73.33,10.37,200,423856,1631990,4.943089485168457,23.845463676452635,25.993469419991015,1.3341452179993212,9.70043,6.103220000000002,1.2158223485,10.258998026736016,3.20976,22.46832,21219487.595931232,6417,43.17249,73.36,avg_pool_3x3,avg_pool_3x3,nor_conv_3x3,skip_connect,skip_connect,skip_connect
2572,888,cifar10,10.0,10.0,200,226464,774435,0.5585861206054688,2.259480857849121,0.0117064599908189,-1.0,0.00527289,3.399860000000001,0.6560350365000001,5.5954684920829,2.05776,14.40432,-0.0051504912448429,2572,11.71521,10.0,nor_conv_1x1,none,avg_pool_3x3,none,none,none
4822,888,cifar10,84.49,75.44,200,227488,754595,4.946560859680176,21.522486300468447,12.398292779980691,-1.0,4.13134,3.3998600000000003,0.6560350365000001,5.5954684920829,2.05776,14.40432,-360515.69165521354,4822,11.71521,84.49,none,skip_connect,avg_pool_3x3,skip_connect,nor_conv_1x1,skip_connect
4074,888,cifar10,91.45,89.45,200,492880,1844843,5.712347030639648,25.66176697731018,23.07977390002634,0.9756160670003736,10.7679,4.874420000000002,0.9692472765,14.069085832664296,3.31536,23.20752,12919913.651709575,4074,47.10465,91.45,avg_pool_3x3,none,skip_connect,nor_conv_3x3,nor_conv_1x1,skip_connect
10301,888,cifar10,10.0,10.0,200,488592,1842445,0.5983924865722656,2.428276710510254,22.507790380041115,-1.0,8.672979999999999,3.399860000000001,0.6914244764999999,22.498323538851867,2.90576,20.34032,-39410.216335950994,10301,47.10465,10.0,nor_conv_1x1,none,nor_conv_3x3,none,none,none
5677,888,cifar10,91.14,40.51,200,706016,2729349,6.365699768066406,29.0870041402181,42.99681331998727,-1.0,18.2337,7.577780000000003,1.5290345885,14.38163596609415,4.46736,31.27152,-234971648.47258788,5677,78.56193,91.15,none,avg_pool_3x3,avg_pool_3x3,nor_conv_3x3,nor_conv_3x3,skip_connect
177,888,cifar10,86.91,10.0,0,284224,1003089,4.969630241394043,21.69740563392639,17.023669780028285,1.2486147660001734,4.6357,5.120180000000001,0.9651055645,4.181177211239183,2.98256,20.87792,3269379.442545422,177,15.64737,86.9,nor_conv_1x1,avg_pool_3x3,none,skip_connect,nor_conv_1x1,avg_pool_3x3
4161,888,cifar10,89.25,88.61,200,249536,792381,1.8237638473510744,7.865893473625183,5.693082479992881,0.3912205919987173,2.20246,4.874420000000002,0.9338578365,3.4990663350154834,2.46736,17.271520000000002,13650.88061849402,4161,11.71521,89.25,none,avg_pool_3x3,avg_pool_3x3,nor_conv_1x1,none,none
9414,888,cifar10,91.08,88.42,200,463248,1839214,4.825615882873535,21.736182475090025,24.80262215991388,1.121400353993522,8.51339,4.8744200000000015,0.9692472765,14.069085832664296,3.31536,23.20752,9028462.508454531,9414,47.10465,91.06,skip_connect,skip_connect,skip_connect,avg_pool_3x3,nor_conv_1x1,nor_conv_3x3
2498,888,cifar10,91.13,90.06,200,445664,1645821,5.054106712341309,22.704732054074604,27.93757536004705,-1.0,11.6274,6.103220000000002,1.2158223485,10.258998026736016,3.20976,22.46832,-19948232.517346367,2498,43.17249,91.13,avg_pool_3x3,none,none,nor_conv_3x3,skip_connect,avg_pool_3x3
2649,888,cifar10,89.44,89.13,200,515296,2050265,3.362913131713867,14.373090724945069,5.203498960036086,0.4995421750027162,2.36829,3.645620000000001,0.7226722045,20.513714983022073,3.42096,23.94672,64220.711289236,2649,51.03681,89.43,skip_connect,nor_conv_1x1,nor_conv_3x3,nor_conv_1x1,skip_connect,none
729,888,cifar10,91.48,90.58,200,503200,2087753,7.11397647857666,31.570049117803578,27.68953173996124,1.5296270170001662,12.0659,6.594740000000003,1.2783178045,10.214029718600305,4.24016,29.681120000000004,121772047.00382124,729,51.03681,91.47,nor_conv_1x1,nor_conv_1x1,skip_connect,nor_conv_3x3,avg_pool_3x3,avg_pool_3x3
9574,888,cifar10,91.73,91.55,200,956096,3772221,5.359020233154297,25.235626277923583,51.61681031997432,1.0129740839984152,21.6376,6.103220000000002,1.2866012285,27.07805086002373,4.90576,34.34032,202400551.94231096,9574,113.95137,91.73,nor_conv_3x3,skip_connect,none,nor_conv_3x3,skip_connect,nor_conv_3x3
10069,888,cifar10,92.35,92.18,200,548400,2084533,5.638031959533691,25.32416021823883,24.864237360015977,-1.0,11.5721,5.120180000000002,1.0004950045,13.63768779714061,3.83056,26.813920000000003,-21615865.971570227,10069,51.03681,92.34,none,nor_conv_1x1,avg_pool_3x3,nor_conv_3x3,none,nor_conv_1x1
8842,888,cifar10,92.07,92.12,200,530512,2058557,4.2787981033325195,19.164736704826357,25.473087720019976,0.6946942520007724,8.25108,3.645620000000001,0.7226722045,20.513714983022073,3.42096,23.94672,2584148.861779425,8842,51.03681,92.06,nor_conv_1x1,none,skip_connect,nor_conv_1x1,nor_conv_3x3,none
9726,888,cifar10,90.28,37.33,200,545360,2057789,4.849305152893066,22.09343427658081,25.208141259936383,-1.0,9.80682,3.645620000000001,0.7226722045,20.513714983022073,3.42096,23.94672,-5716346.589528918,9726,51.03681,90.3,none,nor_conv_1x1,none,skip_connect,nor_conv_3x3,nor_conv_1x1
831,888,cifar10,88.92,10.01,200,493488,2060075,6.199684143066406,27.216613388061525,24.67876055998204,1.2346215920006216,9.8989,5.120180000000003,1.0004950045,13.63768779714061,3.83056,26.813920000000003,26777530.920305826,831,51.03681,88.93,nor_conv_1x1,skip_connect,nor_conv_1x1,skip_connect,nor_conv_3x3,avg_pool_3x3
1020,888,cifar10,86.41,23.06,200,498064,1833425,2.76125431060791,12.01421750545502,22.36829913999827,-1.0,8.84266,3.3998600000000003,0.6914244764999999,22.498323538851867,2.90576,20.34032,-911677.1953416544,1020,47.10465,86.46,nor_conv_3x3,none,none,skip_connect,none,nor_conv_1x1
5326,888,cifar10,86.34,86.24,200,447744,1627043,2.759418487548828,12.113847160339356,22.372422519983957,-1.0,7.52841,4.628660000000002,0.9379995485,14.615637999956666,2.80016,19.60112,-1341644.8876773198,5326,43.17249,86.34,none,nor_conv_3x3,none,skip_connect,avg_pool_3x3,none
9054,888,cifar10,55.35,12.88,200,180928,574114,4.249687194824219,18.54563491821289,10.961235639988445,1.2502188159996876,6.59851,6.103220000000002,1.1804329085,1.8494716100921615,2.36176,16.53232,2004748.9462191376,9054,7.78305,55.33,skip_connect,skip_connect,none,avg_pool_3x3,avg_pool_3x3,avg_pool_3x3
2833,888,cifar10,89.76,87.94,200,263440,1009093,6.287693977355957,27.19846824804942,12.886189899945748,1.2153049650005414,6.54308,5.120180000000003,0.9651055645,4.181177211239183,2.98256,20.87792,5392179.47598227,2833,15.64737,89.76,nor_conv_1x1,none,skip_connect,nor_conv_1x1,avg_pool_3x3,avg_pool_3x3
